1,"Pell City",AL, +33.5603118, -086.2636337
1,"Steele",AL, +33.9413780, -086.1921066
1,"East Brewton",AL, +31.0914404, -087.0553450
1,"Flomaton",AL, +31.0148156, -087.2560158
1,"Riverview",AL, +31.0612600, -087.0775305
1,"Auburn",AL, +32.6071215, -085.4909586
1,"Tuskegee",AL, +32.4187228, -085.6825088
1,"Boaz",AL, +34.1990204, -086.1551515
1,"Douglas",AL, +34.1682576, -086.3233857
1,"Sardis City",AL, +34.1724125, -086.1191040
1,"Woodland",AL, +33.3744315, -085.3975298
1,"Hartford",AL, +31.1053477, -085.6912249
1,"Lexington",AL, +34.9593505, -087.3728296
1,"Rogersville",AL, +34.8277142, -087.2840916
1,"Centre",AL, +34.1530593, -085.6716834
1,"Magnolia Springs",AL, +30.4034097, -087.7758950
1,"Bayou La Batre",AL, +30.4075860, -088.2632709
1,"Chickasaw",AL, +30.7714495, -088.0796971
1,"Mobile",AL, +30.6682457, -088.1078526
1,"Saraland",AL, +30.8545095, -088.1098092
1,"Ashville",AL, +33.8351967, -086.2700148
1,"Margaret",AL, +33.6728608, -086.4639420
1,"Odenville",AL, +33.7008754, -086.4233712
1,"Boligee",AL, +32.7680809, -088.0285900
1,"Eutaw",AL, +32.8462465, -087.9003315
1,"Forkland",AL, +32.6474351, -087.8674355
1,"Clay",AL, +33.6965832, -086.6081819
1,"Courtland",AL, +34.6699456, -087.3278925
1,"Jacksonville",AL, +33.8100663, -085.7552174
1,"Ohatchee",AL, +33.7897587, -086.0290620
1,"Southside",AL, +33.8908407, -086.0180201
1,"Locust Fork",AL, +33.8767941, -086.6470933
1,"Oneonta",AL, +33.9470381, -086.4897933
1,"Cullman",AL, +34.1768698, -086.8406556
1,"Hanceville",AL, +34.0640098, -086.7644356
1,"Daleville",AL, +31.2915336, -085.7117109
1,"Grimes",AL, +31.2998690, -085.4502896
1,"Ozark",AL, +31.4516146, -085.6450347
1,"Anniston",AL, +33.6734685, -085.8108912
1,"Hobson City",AL, +33.6188012, -085.8461462
1,"Oxford",AL, +33.5964101, -085.8682187
1,"Geneva",AL, +31.0432784, -085.8758332
1,"Birmingham",AL, +33.5271744, -086.7970356
1,"Hoover",AL, +33.3751283, -086.8094164
1,"Vestavia Hills",AL, +33.4624959, -086.7395079
1,"Vincent",AL, +33.3831453, -086.4025439
1,"Fruithurst",AL, +33.7295395, -085.4312488
1,"Dayton",AL, +32.3509575, -087.6415726
1,"Owens Cross Roads",AL, +34.5854576, -086.4550271
1,"Albertville",AL, +34.2631303, -086.2106600
1,"Grant",AL, +34.5181726, -086.2604297
1,"Yellow Bluff",AL, +31.9623411, -087.4773585
1,"Moody",AL, +33.6034288, -086.4937860
1,"Riverside",AL, +33.6163941, -086.2043575
1,"Springville",AL, +33.7405205, -086.4840861
1,"Somerville",AL, +34.4670528, -086.7912026
1,"Trinity",AL, +34.5974448, -087.0813543
1,"Fort Deposit",AL, +31.9862607, -086.5663586
1,"Gordonville",AL, +32.1591791, -086.7042347
1,"Hayneville",AL, +32.1825948, -086.5785879
1,"Lowndesboro",AL, +32.2764216, -086.6108477
1,"Thorsby",AL, +32.9169092, -086.7203347
1,"Ragland",AL, +33.7483254, -086.1359268
1,"Fort Payne",AL, +34.4573293, -085.6894469
1,"Sylvania",AL, +34.5620385, -085.8047223
1,"Morris",AL, +33.7462233, -086.8007547
1,"Elkmont",AL, +34.9326041, -086.9769708
1,"Blue Springs",AL, +31.6635156, -085.5035265
1,"Clayton",AL, +31.8822767, -085.4604536
1,"Clio",AL, +31.7085157, -085.6110391
1,"Ethelsville",AL, +33.4140664, -088.2160933
1,"Semmes",AL, +30.7962233, -088.2475899
1,"La Fayette",AL, +32.8994267, -085.4007947
1,"Sumiton",AL, +33.7492694, -087.0469034
1,"Carbon Hill",AL, +33.8949910, -087.5220778
1,"Dora",AL, +33.7281156, -087.0812917
1,"Jasper",AL, +33.8511103, -087.2683477
1,"Kansas",AL, +33.9028076, -087.5565979
1,"Oakman",AL, +33.7143223, -087.3886989
1,"Cusseta",AL, +32.7876374, -085.3057688
1,"Berlin",AL, +34.1850055, -086.7489552
1,"Pike Road",AL, +32.2736095, -086.1189274
1,"Beatrice",AL, +31.7333092, -087.2090464
1,"Natural Bridge",AL, +34.0921947, -087.6010003
1,"Lynn",AL, +34.0575911, -087.5486430
1,"Jemison",AL, +32.9707054, -086.7330701
1,"Dothan",AL, +31.2336983, -085.4068225
1,"Newville",AL, +31.4206043, -085.3366900
1,"Gurley",AL, +34.7013637, -086.3802707
1,"Huntsville",AL, +34.6977200, -086.6766704
1,"New Hope",AL, +34.5379721, -086.4123697
1,"Triana",AL, +34.5877795, -086.7484877
1,"Woodville",AL, +34.6295348, -086.2835584
1,"Pisgah",AL, +34.6843663, -085.8460102
1,"Opelika",AL, +32.6607385, -085.3788898
1,"Goodwater",AL, +33.0607127, -086.0524864
1,"Rockford",AL, +32.8968657, -086.2083455
1,"Bon Air",AL, +33.2593554, -086.3271753
1,"Weaver",AL, +33.7590698, -085.8093627
1,"Beaverton",AL, +33.9354111, -088.0217778
1,"Cherokee Ridge",AL, +34.4209309, -086.5633156
1,"Benton",AL, +32.3079306, -086.8175456
1,"Onycha",AL, +31.2256927, -086.2760237
1,"Red Level",AL, +31.4067109, -086.6062170
1,"River Falls",AL, +31.3523975, -086.5446094
1,"Florence",AL, +34.8298101, -087.6622020
1,"Columbiana",AL, +33.1914517, -086.6156184
1,"Indian Springs Village",AL, +33.3612090, -086.7468559
1,"Pelham",AL, +33.3218302, -086.7421974
1,"Skyline",AL, +34.7985241, -086.1224297
1,"Westover",AL, +33.3673403, -086.5339862
1,"Chelsea",AL, +33.3090069, -086.6351389
1,"Harpersville",AL, +33.3177254, -086.4284310
1,"Wilsonville",AL, +33.2407516, -086.4911050
1,"St. Florian",AL, +34.8740981, -087.6237364
1,"Collinsville",AL, +34.2672242, -085.8686097
1,"Sand Rock",AL, +34.2312276, -085.7704157
1,"Fyffe",AL, +34.4489572, -085.9051670
1,"Geraldine",AL, +34.3590869, -086.0025792
1,"Billingsley",AL, +32.6647107, -086.7067132
1,"Selma",AL, +32.4169832, -087.0357021
1,"Attalla",AL, +33.9861893, -086.1210365
1,"Pollard",AL, +31.0238773, -087.1729785
1,"Demopolis",AL, +32.4997443, -087.8266780
1,"Banks",AL, +31.8132641, -085.8364335
1,"Union",AL, +32.9938104, -087.9071786
1,"Paint Rock",AL, +34.6609335, -086.3339515
1,"Scottsboro",AL, +34.6446199, -086.0481547
1,"Valley Head",AL, +34.5562340, -085.6230081
1,"Roanoke",AL, +33.1453048, -085.3695264
1,"Wadley",AL, +33.1234004, -085.5685919
1,"Wedowee",AL, +33.3080042, -085.4865001
1,"Brighton",AL, +33.4395510, -086.9454041
1,"Cardiff",AL, +33.6472903, -086.9306366
1,"Gardendale",AL, +33.6740385, -086.8084595
1,"Graysville",AL, +33.6337560, -086.9413975
1,"Homewood",AL, +33.4585496, -086.8096502
1,"Hueytown",AL, +33.4086036, -087.0165645
1,"Irondale",AL, +33.5399144, -086.6590824
1,"Lipscomb",AL, +33.4260051, -086.9261031
1,"Maytown",AL, +33.5499544, -087.0000428
1,"Tuscaloosa",AL, +33.2344041, -087.5283003
1,"Decatur",AL, +34.5729952, -086.9899008
1,"Eva",AL, +34.3265045, -086.7653182
1,"Susan Moore",AL, +34.0729933, -086.4141560
1,"Stevenson",AL, +34.8767966, -085.8143500
1,"Glencoe",AL, +33.9483393, -085.9336056
1,"Piedmont",AL, +33.9275571, -085.6152672
1,"Bessemer",AL, +33.3708576, -086.9715221
1,"Brent",AL, +32.9448933, -087.1720877
1,"Bridgeport",AL, +34.9493119, -085.7237654
1,"Dutton",AL, +34.6061524, -085.9118498
1,"Hollywood",AL, +34.7172788, -085.9655793
1,"Hytop",AL, +34.8966355, -086.0891760
1,"Langston",AL, +34.5450626, -086.0933500
1,"Pleasant Groves",AL, +34.7376193, -086.1976368
1,"Section",AL, +34.5816442, -085.9849417
1,"Rainbow City",AL, +33.9287768, -086.0842282
1,"Ridgeville",AL, +34.0569291, -086.1028736
1,"Walnut Grove",AL, +34.0645952, -086.2871700
1,"Coaling",AL, +33.1699014, -087.3498873
1,"Coker",AL, +33.2437518, -087.6813292
1,"Lake View",AL, +33.2816962, -087.1413000
1,"Goldville",AL, +33.0848669, -085.7779821
1,"Jacksons' Gap",AL, +32.8809319, -085.8182784
1,"New Site",AL, +33.0260412, -085.7845357
1,"Newton",AL, +31.3412288, -085.5883068
1,"Pinckard",AL, +31.3189885, -085.5378360
1,"Mulga",AL, +33.5563126, -086.9723044
1,"Pleasant Grove",AL, +33.4939671, -086.9781503
1,"Sylvan Springs",AL, +33.5301939, -087.0311581
1,"Trafford",AL, +33.8187126, -086.7465023
1,"Trussville",AL, +33.6552328, -086.5632391
1,"Addison",AL, +34.2026811, -087.1780043
1,"Cordova",AL, +33.7617881, -087.1994156
1,"Eldridge",AL, +33.9230533, -087.6228690
1,"Needham",AL, +31.9870003, -088.3365630
1,"Hartselle",AL, +34.4404338, -086.9403642
1,"Ardmore",AL, +34.9878376, -086.8290225
1,"Mooresville",AL, +34.6258825, -086.8800251
1,"Columbia",AL, +31.2953514, -085.1102016
1,"Cottonwood",AL, +31.0540333, -085.2995597
1,"Cowarts",AL, +31.2062481, -085.3097690
1,"Gordon",AL, +31.1436055, -085.0925038
1,"Kinsey",AL, +31.2962692, -085.3349942
1,"Webb",AL, +31.2572375, -085.2896216
1,"Butler",AL, +32.0964794, -088.2107807
1,"Gilbertown",AL, +31.8662468, -088.3075453
1,"Lisman",AL, +32.1717293, -088.2840920
1,"Pennington",AL, +32.2006117, -088.0375722
1,"Silas",AL, +31.7678022, -088.3259230
1,"Toxey",AL, +31.9107117, -088.3091460
1,"Abbeville",AL, +31.5651643, -085.2591651
1,"Carrollton",AL, +33.2619035, -088.0950712
1,"Creola",AL, +30.8742490, -088.0095366
1,"Dauphin Island",AL, +30.2509134, -088.1712682
1,"Satsuma",AL, +30.8578741, -088.0633829
1,"Falkville",AL, +34.3770191, -086.9095474
1,"Priceville",AL, +34.5295830, -086.8821766
1,"Berry",AL, +33.6667018, -087.6093110
1,"Fayette",AL, +33.6942153, -087.8311690
1,"Gu-Win",AL, +33.9443302, -087.8703760
1,"Cuba",AL, +32.4407329, -088.3747980
1,"Silverhill",AL, +30.5453595, -087.7505567
1,"Summerdale",AL, +30.4767413, -087.6875613
1,"Madison",AL, +34.7105329, -086.7622802
1,"Crossville",AL, +34.2826972, -085.9997368
1,"Mentone",AL, +34.5632088, -085.5897040
1,"Rainsville",AL, +34.4943644, -085.8365048
1,"Daphne",AL, +30.6239224, -087.8784820
1,"Gulf Shores",AL, +30.2771719, -087.7023551
1,"Orange Beach",AL, +30.2939866, -087.5953711
1,"Spanish Fort",AL, +30.7229675, -087.8659165
1,"Glen Allen",AL, +33.8921075, -087.7326820
1,"Camden",AL, +31.9984934, -087.2889498
1,"Oak Hill",AL, +31.9216196, -087.0852344
1,"Pine Apple",AL, +31.8721548, -086.9890587
1,"Pine Hill",AL, +31.9858837, -087.5875157
1,"Samson",AL, +31.1124171, -086.0467350
1,"Slocomb",AL, +31.1121258, -085.5986597
1,"Anderson",AL, +34.9156749, -087.2742737
1,"Killen",AL, +34.8609537, -087.5293458
1,"Waterloo",AL, +34.9171991, -088.0643726
1,"Frisco City",AL, +31.4394850, -087.4041818
1,"Emelle",AL, +32.7286776, -088.3164862
1,"Woodstock",AL, +33.2174981, -087.1484329
1,"Brookwood",AL, +33.2398420, -087.3314880
1,"Northport",AL, +33.2575649, -087.5963958
1,"White Hall",AL, +32.2974110, -086.7157762
1,"Montgomery",AL, +32.3485029, -086.2673072
1,"Centreville",AL, +32.9589670, -087.1320431
1,"Dozier",AL, +31.5054066, -086.3692352
1,"Andalusia",AL, +31.3094363, -086.4780311
1,"Babbie",AL, +31.3020825, -086.3194368
1,"Carolina",AL, +31.2341499, -086.5210009
1,"Florala",AL, +31.0223906, -086.3181523
1,"Gantt",AL, +31.4107399, -086.4835237
1,"Heath",AL, +31.3448385, -086.4690503
1,"Horn Hill",AL, +31.2381374, -086.3251632
1,"Lockhart",AL, +31.0130109, -086.3502729
1,"Georgiana",AL, +31.6391342, -086.7467621
1,"McIntosh",AL, +31.2649574, -088.0283689
1,"Union Springs",AL, +32.1395058, -085.7146227
1,"Moulton",AL, +34.4883009, -087.2827068
1,"Town Creek",AL, +34.6713014, -087.4077629
1,"Chatom",AL, +31.4691454, -088.2460188
1,"Union Grove",AL, +34.4061718, -086.4516673
1,"Allgood",AL, +33.9076226, -086.5161092
1,"Blountsville",AL, +34.0758377, -086.5839177
1,"Cleveland",AL, +34.0021791, -086.5613518
1,"Hayden",AL, +33.8945140, -086.7442240
1,"Lincoln",AL, +33.5801687, -086.1278758
1,"Oak Grove",AL, +33.1903592, -086.3037273
1,"Sylacauga",AL, +33.1886699, -086.2747992
1,"Waldo",AL, +33.3870835, -086.0410748
1,"Hillsboro",AL, +34.6425858, -087.1784894
1,"Five Points",AL, +33.0173114, -085.3515920
1,"Waverly",AL, +32.7300785, -085.5709988
1,"Altoona",AL, +34.0400139, -086.3051786
1,"Argo",AL, +33.6978615, -086.5057595
1,"Tarrant",AL, +33.5928973, -086.7662525
1,"Vance",AL, +33.1739923, -087.2266271
1,"Epes",AL, +32.6950494, -088.1419629
1,"Gainesville",AL, +32.8149340, -088.1607913
1,"Livingston",AL, +32.5955487, -088.1869293
1,"Shorter",AL, +32.4115007, -085.9728082
1,"Brantley",AL, +31.5819924, -086.2567836
1,"Luverne",AL, +31.7189412, -086.2690815
1,"Goshen",AL, +31.7200150, -086.1232453
1,"Double Springs",AL, +34.1496478, -087.3894471
1,"Haleyville",AL, +34.2338324, -087.6175738
1,"Kennedy",AL, +33.5807215, -087.9855003
1,"Enterprise",AL, +31.3255295, -085.8460706
1,"Bay Minette",AL, +30.8902651, -087.7927586
1,"Elberta",AL, +30.3737534, -087.5957293
1,"Bear Creek",AL, +34.2554809, -087.7133988
1,"Brilliant",AL, +34.0256705, -087.7690468
1,"Hamilton",AL, +34.1387129, -087.9708334
1,"Warrior",AL, +33.8148581, -086.8156496
1,"West Jefferson",AL, +33.6733752, -087.0405815
1,"Moundville",AL, +32.9965417, -087.6275447
1,"Dadeville",AL, +32.8261139, -085.7762009
1,"Tallassee",AL, +32.5326652, -085.8919928
1,"Eufaula",AL, +31.9099374, -085.1527087
1,"Louisville",AL, +31.7810467, -085.5583357
1,"Alabaster",AL, +33.2143550, -086.8230801
1,"Montevallo",AL, +33.1260535, -086.8477020
1,"Wilton",AL, +33.0815649, -086.8796555
1,"Alexander City",AL, +32.9167188, -085.9405890
1,"Ariton",AL, +31.5977718, -085.7130614
1,"Clayhatchee",AL, +31.2369250, -085.7214778
1,"Level Plains",AL, +31.3071247, -085.7687218
1,"Midland City",AL, +31.3156751, -085.4936735
1,"Napier Field",AL, +31.3149253, -085.4549287
1,"Autaugaville",AL, +32.4325631, -086.6587521
1,"Perdido Beach",AL, +30.3538787, -087.5048001
1,"Lineville",AL, +33.3128321, -085.7522780
1,"Camp Hill",AL, +32.7973275, -085.6558330
1,"Daviston",AL, +33.0568385, -085.6343285
1,"Mosses",AL, +32.1887583, -086.6794351
1,"Henagar",AL, +34.6306405, -085.7309183
1,"Ider",AL, +34.7025987, -085.6689584
1,"Lakeview",AL, +34.3916754, -085.9755734
1,"Pine Ridge",AL, +34.4479151, -085.7838312
1,"Powell",AL, +34.5325882, -085.8975528
1,"Shiloh",AL, +34.4626655, -085.8776165
1,"Bakerhill",AL, +31.7769227, -085.2954084
1,"Cedar Bluff",AL, +34.2214223, -085.5885654
1,"Gaylesville",AL, +34.2674437, -085.5612481
1,"Leesburg",AL, +34.1786267, -085.7778969
1,"Ashland",AL, +33.2698922, -085.8337064
1,"Millry",AL, +31.6211991, -088.3279562
1,"Snead",AL, +34.1162276, -086.3909156
1,"Lanett",AL, +32.8586485, -085.2077878
1,"Citronelle",AL, +31.0972688, -088.2498429
1,"Prichard",AL, +30.7733374, -088.1314164
1,"Mount Vernon",AL, +31.0877270, -088.0131658
1,"County Line",AL, +33.8189015, -086.7147060
1,"Malvern",AL, +31.1436979, -085.5229729
1,"Greenville",AL, +31.8430722, -086.6369515
1,"Gadsden",AL, +34.0065967, -086.0160783
1,"Hokes Bluff",AL, +33.9896823, -085.8628729
1,"Reece City",AL, +34.0772413, -086.0344981
1,"Belk",AL, +33.6516405, -087.9286102
1,"Winfield",AL, +33.9347171, -087.7913103
1,"Franklin",AL, +32.4526927, -085.7854099
1,"Notasulga",AL, +32.5554094, -085.6685772
1,"Abanda",AL, +33.0916268, -085.5270288
1,"Ballplay",AL, +34.0230465, -085.8014777
1,"Bristow Cove",AL, +34.1092160, -086.2409934
1,"Mount Olive",AL, +33.6692856, -086.8754901
1,"Alexandria",AL, +33.7608190, -085.8720082
1,"Axis",AL, +30.9221711, -088.0226202
1,"Catherine",AL, +32.1861704, -087.4699781
1,"Megargel",AL, +31.3781413, -087.4306492
1,"Belgreen",AL, +34.4745400, -087.8616784
1,"Hatton",AL, +34.5606707, -087.4138348
1,"Bellamy",AL, +32.4636582, -088.1314811
1,"Cullomburg",AL, +31.7130610, -088.2917744
1,"Fruitdale",AL, +31.3497904, -088.4109367
1,"Leroy",AL, +31.4949706, -087.9727728
1,"Belle Fontaine",AL, +30.4894931, -088.1059392
1,"Eunola",AL, +31.0313906, -085.8339663
1,"Fitzpatrick",AL, +32.2103774, -085.8736932
1,"Blue Ridge",AL, +32.4989004, -086.1824364
1,"Bon Secour",AL, +30.3182457, -087.7243898
1,"Boykin",AL, +32.0683752, -087.2943433
1,"Brantleyville",AL, +33.2193035, -086.8825215
1,"Hollis Crossroads",AL, +33.5313328, -085.6528615
1,"Mount Olive",AL, +33.0784543, -086.1330402
1,"Brook Highland",AL, +33.4380354, -086.6852616
1,"Highland Lakes",AL, +33.3976107, -086.6479203
1,"Lookout Mountain",AL, +34.1159156, -085.9654638
1,"Broomtown",AL, +34.3657277, -085.5321123
1,"Carlisle-Rockledge",AL, +34.1144505, -086.1240725
1,"Delta",AL, +33.4405242, -085.6759051
1,"Egypt",AL, +34.0759381, -086.1650536
1,"Fayetteville",AL, +33.1680970, -086.4427744
1,"Fredonia",AL, +32.9836130, -085.2923333
1,"Bucks",AL, +31.0168810, -088.0263850
1,"Calvert",AL, +31.1498980, -088.0215495
1,"Carlton",AL, +31.3485713, -087.8356660
1,"Chunchula",AL, +30.9271941, -088.2082000
1,"Deer Park",AL, +31.2183694, -088.3280229
1,"Choccolocco",AL, +33.6677277, -085.7071914
1,"Graham",AL, +33.4551913, -085.3230847
1,"Hackneyville",AL, +33.0546536, -085.9344235
1,"Hollins",AL, +33.1217571, -086.1269672
1,"Ivalee",AL, +34.0372037, -086.1471817
1,"Marbury",AL, +32.6729840, -086.4637279
1,"Millerville",AL, +33.1914581, -085.9298280
1,"Morrison Crossroads",AL, +33.4179963, -085.4882845
1,"Coats Bend",AL, +34.0732735, -085.8746016
1,"Dunnavant",AL, +33.4951714, -086.5402454
1,"Emerald Mountain",AL, +32.4476940, -086.0943808
1,"Hissop",AL, +32.8905684, -086.1296013
1,"Concord",AL, +33.4619875, -087.0404293
1,"Edgewater",AL, +33.5300993, -086.9527897
1,"Forestdale",AL, +33.5736318, -086.9001100
1,"Cottondale",AL, +33.1930468, -087.4548608
1,"Eagle Point",AL, +33.4009117, -086.6767527
1,"East Point",AL, +34.1912103, -086.7922530
1,"Equality",AL, +32.7656589, -086.1231847
1,"Fairford",AL, +31.1780024, -088.0727840
1,"Gulfcrest",AL, +30.9911071, -088.2422304
1,"Fort Novosel",AL, +31.3425758, -085.7160719
1,"Gallant",AL, +34.0013181, -086.2301709
1,"Grand Bay",AL, +30.4720820, -088.3444009
1,"Grayson Valley",AL, +33.6465681, -086.6419419
1,"Hanover",AL, +33.0029224, -086.2009310
1,"Harvest",AL, +34.8550699, -086.7586430
1,"Hazel Green",AL, +34.9236557, -086.5673916
1,"Meridianville",AL, +34.8749129, -086.5805593
1,"Moores Mill",AL, +34.8521431, -086.5203798
1,"Hobson",AL, +31.4887252, -088.1509283
1,"Malcolm",AL, +31.1988057, -088.0006235
1,"Holt",AL, +33.2297452, -087.4828945
1,"Holtville",AL, +32.6302990, -086.3280044
1,"Huguley",AL, +32.8430621, -085.2396355
1,"Joppa",AL, +34.2995501, -086.5499459
1,"Ladonia",AL, +32.4597086, -085.0904229
1,"Lillian",AL, +30.4189038, -087.4207510
1,"McCalla",AL, +33.3031116, -087.0266602
1,"McDonald Chapel",AL, +33.5185759, -086.9384621
1,"Minor",AL, +33.5390107, -086.9400731
1,"Macedonia",AL, +33.4031390, -088.2392210
1,"Meadowbrook",AL, +33.3952345, -086.7043734
1,"Mignon",AL, +33.1865796, -086.2568859
